"","year","number","day","month","duration","frame","place","region","goal","form","part","noorg","smorl","psmorl","smon","psmon","union","church","sdp","cp","green","centmodr","right","establ","left","reaction","arrested","wounded","instit","ac","ic","numberac","city","numberic","multeven","c","smo1","smo2","smo3","country","sform","nsm","sgoal","part2","union2","church2","sdp2","left2","centmod2","cp2","green2","establ2","fascrac","cmfinal","sform2","partpm"
"7544",80,189,6,10,1,"local","large city",402,"f0r Freilassung Gefa","manifestation avec v",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,42,0,0,"no","no","no",NA,405,NA,NA,80189,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",100,9,9,9,9,9,9,9,9,9,9,"light violence",15.625
"7545",80,190,6,10,1,"local","medium-sized town",401,"anderes Autonomenbew","r0union protestation",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80190,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",200,9,9,9,9,9,9,9,9,9,9,"demonstrative",31.25
"7546",80,192,6,10,1,"local","medium-sized town",401,"f0r Gleichberechtigu","campagne collection",5357,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","no",4410,NA,NA,NA,80192,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",5357,9,9,9,9,9,9,9,9,9,9,"petitions",837.03125
"7547",80,193,6,10,1,"local","medium-sized town",402,"f0r Gleichberechtigu","campagne collection",10000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,48,0,0,"no","yes, final event","no",4410,NA,NA,NA,80193,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",10000,9,9,9,9,9,9,9,9,9,9,"petitions",1562.5
"7548",80,194,6,10,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,77,0,"no","no","no",NA,401,NA,NA,80194,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",200,9,9,9,9,9,9,9,9,9,9,"light violence",31.25
"7549",80,195,6,10,1,"local","large city",401,"anderes Autonomenbew","occupation lieux",30,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,401,NA,NA,80195,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",30,9,9,9,9,9,9,9,9,9,9,"confrontative",4.6875
"7550",80,196,13,10,1,"national","small town or countr",401,"gegen milit0rische I","proc0dure r0clamatio",501,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,4104,NA,80196,4124,NA,NA,"switzerland","conventional",1,"other peace movement",501,9,9,9,9,9,9,9,9,9,9,"conventional",78.28125
"7551",80,198,13,10,1,"international",NA,NA,"f0r Menschenrechte ""","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80198,NA,NA,NA,"switzerland","conventional",1,"other solidarity mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7552",80,199,13,10,1,"local","large city",402,"f0r andere gegenkult","destruction limit0e",200,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,405,NA,NA,80199,4515,NA,NA,"switzerland","light violence",1,"squatters, youth cen",200,9,9,9,9,9,9,9,9,9,9,"light violence",31.25
"7553",80,200,13,10,1,"local","large city",401,"Widerstand gegen Sta","r0union protestation",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80200,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7554",80,201,13,10,1,"local","large city",401,"Widerstand gegen Sta","violence symbolique",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,46,144,0,"no","no","no",NA,401,NA,NA,80201,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",26,9,9,9,9,9,9,9,9,9,9,"confrontative",4.0625
"7555",80,202,20,10,1,"local","large city",402,"f0r andere gegenkult","manifestation avec v",300,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,51,0,0,"no","no","no",NA,405,NA,NA,80202,4516,NA,NA,"switzerland","light violence",1,"squatters, youth cen",300,9,9,9,9,9,9,9,9,9,9,"light violence",46.875
"7556",80,203,20,10,NA,"local","large city",401,"Wohnen","occupation lieux",24,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,NA,NA,NA,NA,403,NA,NA,80203,NA,NA,NA,"switzerland","confrontative",0,"other goals",24,9,9,9,9,9,9,9,9,9,9,"confrontative",3.75
"7557",80,204,20,10,1,"national","large city",401,"Tierschutz","manifestation, march",300,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,402,4217,NA,80204,4244,NA,NA,"switzerland","demonstrative",1,"ecology movement",300,9,9,9,9,9,9,9,9,9,9,"demonstrative",46.875
"7558",80,205,20,10,1,"local","medium-sized town",401,"Wohnen","autres actions symbo",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80205,4509,NA,NA,"switzerland","demonstrative",0,"other goals",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7559",80,207,20,10,1,"international","large city",401,"gegen spezifische po","manifestation, march",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",4411,402,4408,NA,80207,4420,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7560",80,208,20,10,1,"international","large city",401,"gegen spezifische po","manifestation, march",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",4411,403,4408,NA,80208,4420,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7561",80,209,20,10,1,"international","large city",402,"gegen spezifische po","manifestation, march",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",4411,410,4408,NA,80209,4420,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7562",80,210,20,10,NA,"international",NA,NA,"f0r spezifische poli","collecte pour groupe",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4411,NA,4408,NA,80210,4420,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",NA,9,9,9,9,9,9,9,9,9,9,"demonstrative",NA
"7563",80,211,20,10,1,"regional","small town or countr",404,"Gegenmobilisierung r","fete avec significat",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80211,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",NA,9,9,9,9,9,9,9,9,9,9,"festivals",NA
"7564",80,212,20,10,1,"national","large city",401,"gegen Atomenergie","manifestation, march",1000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,407,4202,NA,80212,4125,NA,NA,"switzerland","demonstrative",1,"anti-nuclear movemen",1000,9,9,9,9,9,9,9,9,9,9,"demonstrative",156.25
"7565",80,213,27,10,1,"local","large city",402,"f0r andere gegenkult","publicit0 m0dias",300,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,405,NA,NA,80213,4516,NA,NA,"switzerland","conventional",1,"squatters, youth cen",300,9,9,9,9,9,9,9,9,9,9,"conventional",46.875
"7566",80,214,27,10,1,"local","large city",402,"anderes Autonomenbew","r0union protestation",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,404,NA,NA,80214,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7567",80,215,27,10,1,"local","medium-sized town",NA,"f0r andere gegenkult","manifestation, march",70,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80215,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",70,9,9,9,9,9,9,9,9,9,9,"demonstrative",10.9375
"7568",80,216,27,10,1,"local","large city",401,"Widerstand gegen Sta","manifestation, march",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","no",4507,409,NA,NA,80216,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7569",80,217,27,10,1,"local","large city",401,"Widerstand gegen Sta","manifestation, march",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","no",4507,409,NA,NA,80217,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7570",80,218,27,10,1,"local","large city",401,"f0r andere gegenkult","fete avec significat",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","no",4508,401,NA,NA,80218,4502,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",NA,9,9,9,9,9,9,9,9,9,9,"festivals",NA
"7571",80,219,27,10,1,"local","large city",401,"f0r andere gegenkult","destruction limit0e",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","yes, final event","no",4508,401,NA,NA,80219,4502,NA,NA,"switzerland","light violence",1,"squatters, youth cen",60,9,9,9,9,9,9,9,9,9,9,"light violence",9.375
"7572",80,220,27,10,1,"local","large city",401,"anderes Autonomenbew","destruction limit0e",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,401,NA,NA,80220,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",60,9,9,9,9,9,9,9,9,9,9,"light violence",9.375
"7573",80,221,27,10,1,"local","large city",401,"anderes Autonomenbew","destruction limit0e",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80221,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",60,9,9,9,9,9,9,9,9,9,9,"light violence",9.375
"7574",80,222,3,11,1,"national","large city",401,"f0r Gleichberechtigu","manifestation, march",8000,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,402,4403,NA,80222,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",8000,9,9,9,9,9,9,9,9,9,9,"demonstrative",1250
"7575",80,223,3,11,1,"local","large city",401,"Kultur, Freizeit, Me","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,409,NA,NA,80223,NA,NA,NA,"switzerland","demonstrative",0,"other goals",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7576",80,224,3,11,1,"local","small town or countr",401,"Kultur, Freizeit, Me","manifestation, march",200,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80224,NA,NA,NA,"switzerland","demonstrative",0,"other goals",200,9,9,9,9,9,9,9,9,9,9,"demonstrative",31.25
"7577",80,225,3,11,1,"local","large city",401,"Widerstand gegen Sta","autres actions symbo",50,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,405,NA,NA,80225,4516,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",50,9,9,9,9,9,9,9,9,9,9,"demonstrative",7.8125
"7578",80,226,3,11,1,"local","medium-sized town",401,"f0r andere gegenkult","campagne collection",2000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80226,4517,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",2000,9,9,9,9,9,9,9,9,9,9,"petitions",312.5
"7579",80,227,3,11,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,401,4503,NA,80227,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",200,9,9,9,9,9,9,9,9,9,9,"demonstrative",31.25
"7580",80,228,3,11,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,7,0,"no","no","no",NA,401,NA,NA,80228,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",50,9,9,9,9,9,9,9,9,9,9,"light violence",7.8125
"7581",80,229,10,11,1,"international","large city",401,"gegen spezifische po","manifestation, march",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",4412,402,4409,NA,80229,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",1000,9,9,9,9,9,9,9,9,9,9,"demonstrative",156.25
"7582",80,230,10,11,1,"international","large city",401,"gegen spezifische po","campagne collection",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",4412,402,4409,NA,80230,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",NA,9,9,9,9,9,9,9,9,9,9,"petitions",NA
"7583",80,231,10,11,1,"international",NA,NA,"gegen spezifische po","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4412,NA,4409,NA,80231,4458,NA,NA,"switzerland","conventional",1,"other solidarity mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7584",80,232,10,11,1,"regional","large city",401,"Staat/Politik links","lancement initiative",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,409,NA,NA,80232,4245,NA,NA,"switzerland","conventional",0,"other left",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7585",80,233,10,11,1,"regional","large city",401,"gegen Bau Verkehrsin","lancement initiative",1,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,409,NA,NA,80233,NA,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7586",80,234,10,11,1,"local","large city",402,"anderes Autonomenbew","manifestation avec v",600,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,405,NA,NA,80234,4518,NA,NA,"switzerland","light violence",1,"other autonomous mov",600,9,9,9,9,9,9,9,9,9,9,"light violence",93.75
"7587",80,235,10,11,1,"local","large city",402,"Widerstand gegen Sta","destruction limit0e",60,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,405,NA,NA,80235,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",60,9,9,9,9,9,9,9,9,9,9,"light violence",9.375
"7588",80,236,10,11,1,"local","large city",401,"Wohnen","manifestation, march",500,0,1,0,0,0,"no","no",0,1,0,0,0,0,1,60,0,0,NA,NA,NA,NA,402,NA,NA,80236,4519,NA,NA,"switzerland","demonstrative",0,"other goals",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7589",80,237,10,11,1,"regional","medium-sized town",401,"andere Energiefragen","pr0sentation initiat",NA,0,0,0,0,0,"no","no",1,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,4202,NA,80237,NA,NA,NA,"switzerland","direct democracy",1,"ecology movement",NA,9,9,9,9,9,9,9,9,9,9,"direct democracy",NA
"7590",80,238,10,11,1,"regional","medium-sized town",401,"andere Bildungsfrage","pr0sentation initiat",NA,0,0,0,0,0,"no","no",1,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80238,NA,NA,NA,"switzerland","direct democracy",0,"education",NA,9,9,9,9,9,9,9,9,9,9,"direct democracy",NA
"7591",80,239,10,11,1,"national",NA,NA,"Arbeitslosigkeit, En","lancement initiative",1,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80239,NA,NA,NA,"switzerland","conventional",0,"labor movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7592",80,240,10,11,1,"local","large city",401,"anderes Autonomenbew","manifestation, march",150,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80240,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",150,9,9,9,9,9,9,9,9,9,9,"demonstrative",23.4375
"7593",80,241,17,11,NA,"local","large city",401,"f0r andere gegenkult","occupation lieux",100,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,48,50,0,"no","no","no",NA,402,NA,NA,80241,4520,NA,NA,"switzerland","confrontative",1,"squatters, youth cen",100,9,9,9,9,9,9,9,9,9,9,"confrontative",15.625
"7594",80,242,17,11,1,"local","large city",401,"f0r andere gegenkult","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,402,NA,NA,80242,4520,NA,NA,"switzerland","conventional",1,"squatters, youth cen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7595",80,243,17,11,1,"local","large city",401,"anderes Autonomenbew","manifestation, march",300,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,409,NA,NA,80243,4521,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",300,9,9,9,9,9,9,9,9,9,9,"demonstrative",46.875
"7596",80,244,17,11,1,"local","large city",402,"anderes Autonomenbew","autres actions symbo",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,405,NA,NA,80244,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7597",80,245,17,11,1,"local","large city",401,"Frauenbewegung","manifestation, march",400,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,403,NA,NA,80245,NA,NA,NA,"switzerland","demonstrative",1,"women movement",400,9,9,9,9,9,9,9,9,9,9,"demonstrative",62.5
"7598",80,246,17,11,1,"national",NA,NA,"B0rgerrechte links","lancement initiative",1,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80246,NA,NA,NA,"switzerland","conventional",1,"civil rights",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7599",80,247,17,11,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80247,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"light violence",78.125
"7600",80,248,17,11,1,"local","large city",401,"anderes Autonomenbew","fete avec significat",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80248,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",NA,9,9,9,9,9,9,9,9,9,9,"festivals",NA
"7601",80,249,17,11,1,"local","large city",401,"anderes Autonomenbew","attentat, incendie c",20,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,35,0,"no","no","no",NA,401,NA,NA,80249,NA,NA,NA,"switzerland","heavy violence",1,"other autonomous mov",20,9,9,9,9,9,9,9,9,9,9,"heavy violence",3.125
"7602",80,250,24,11,1,"national","large city",401,"anderes Autonomenbew","manifestation, march",300,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,402,NA,NA,80250,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",300,9,9,9,9,9,9,9,9,9,9,"demonstrative",46.875
"7603",80,252,1,12,1,"national",NA,NA,"gegen konventionelle","lancement initiative",1,0,0,0,0,0,"no","no",1,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,4101,NA,80252,NA,NA,NA,"switzerland","conventional",1,"other peace movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7604",80,253,1,12,1,"national",NA,NA,"Finanz- und Steuerpr","lancement initiative",1,0,0,0,0,0,"no","no",1,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80253,NA,NA,NA,"switzerland","conventional",0,"other left",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7605",80,262,1,12,1,"local","small town or countr",401,"f0r andere gegenkult","occupation lieux",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","no",4509,NA,NA,NA,80262,NA,NA,NA,"switzerland","confrontative",1,"squatters, youth cen",40,9,9,9,9,9,9,9,9,9,9,"confrontative",6.25
"7606",80,263,1,12,NA,"local","small town or countr",401,"f0r andere gegenkult","gr0ve faim",9,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","no",4509,NA,NA,NA,80263,NA,NA,NA,"switzerland","confrontative",1,"squatters, youth cen",9,9,9,9,9,9,9,9,9,9,9,"confrontative",1.40625
"7607",80,264,8,12,1,"national","large city",401,"gegen Atomenergie","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",4227,403,4201,NA,80264,4262,4232,NA,"switzerland","conventional",1,"anti-nuclear movemen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7608",80,265,8,12,1,"national","large city",401,"gegen Atomenergie","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4227,403,4201,NA,80265,NA,NA,NA,"switzerland","conventional",1,"anti-nuclear movemen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7609",80,266,8,12,1,"national",NA,NA,"gegen Atomenergie","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80266,4233,4262,NA,"switzerland","conventional",1,"anti-nuclear movemen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7610",80,267,8,12,1,"national",NA,NA,"gegen Atomenergie","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80267,4211,NA,NA,"switzerland","conventional",1,"anti-nuclear movemen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7611",80,269,8,12,1,"local","large city",401,"f0r andere gegenkult","organisation tribuna",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80269,4502,NA,NA,"switzerland","conventional",1,"squatters, youth cen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7612",80,270,8,12,1,"international","large city",401,"f0r spezifische poli","manifestation, march",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",4413,401,4409,NA,80270,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",1000,9,9,9,9,9,9,9,9,9,9,"demonstrative",156.25
"7613",80,272,15,12,1,"national","large city",401,"anderes Arbeiterbewe","manifestation, march",1400,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,402,NA,NA,80272,NA,NA,NA,"switzerland","demonstrative",0,"labor movement",1400,9,9,9,9,9,9,9,9,9,9,"demonstrative",218.75
"7614",80,273,15,12,1,"regional","small town or countr",401,"Justiz/Polizei links","manifestation, march",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80273,NA,NA,NA,"switzerland","demonstrative",1,"civil rights",100,9,9,9,9,9,9,9,9,9,9,"demonstrative",15.625
"7615",80,274,15,12,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",4510,401,4503,NA,80274,4522,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7616",80,275,22,12,1,"national","large city",401,"Natur- und Landschaf","campagne collection",310000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",4228,401,4218,NA,80275,4246,NA,NA,"switzerland","demonstrative",1,"ecology movement",310000,9,9,9,9,9,9,9,9,9,9,"petitions",48437.5
"7617",80,276,22,12,1,"national","large city",401,"Natur- und Landschaf","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4228,401,4218,NA,80276,4219,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7618",80,277,22,12,1,"international",NA,401,"f0r spezifische poli","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",4413,NA,4409,NA,80277,4459,NA,NA,"switzerland","conventional",1,"other solidarity mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7619",80,278,22,12,1,"international",NA,401,"f0r spezifische poli","campagne collection",5845,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4413,NA,4409,NA,80278,4459,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",5845,9,9,9,9,9,9,9,9,9,9,"petitions",913.28125
